Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location
Lekce filmu podle Lava Diaze,31/07/2023,12:30,31/07/2023,14:00,False,"90 min.
Tato lekce filmu bude bezpochyby přesahovat hranice samotné kinematografie a dotkne se metafyzických otázek spojených s vnímáním času a samotným smyslem naší existence. Filipínský mistr slow-cinema je vzývaný cinefily na celém světě jako ten vůbec nejsolitérnější tvůrce současnosti. Masterclass Lava Diaze může trvat 90 minut anebo třeba minut 480, záležet bude na mnoha faktorech…
https://program.lfs.cz/detail/?film=Masterclass-with-Lav-Diaz","Uherské Hradiště, Klub kultury - Malý sál"
Děvče z hor (hudba: Adela Mede),30/07/2023,15:30,30/07/2023,16:48,False,"Děvče z hor / Václav Kubásek / Československo 1924 / 68 min. / HD file

https://www.csfd.cz/film/222742-devce-z-hor/recenze/
https://www.imdb.com/title/tt1082825/reference
https://program.lfs.cz/detail/?film=The-Girl-from-the-Mountains-(Music--Adela-Mede)","Uherské Hradiště, Kino Hvězda"
Jiří Dědeček: Recitál,01/08/2023,18:00,01/08/2023,19:00,False,"60 min.

https://program.lfs.cz/detail/?film=Ji%c5%99%c3%ad-D%c4%9bde%c4%8dek--A-Recital","Uherské Hradiště, Kopule Hvězdy"
Krajiny budoucnosti,31/07/2023,18:00,31/07/2023,19:50,False,"Česká republika 2023 / 110 min. / HD file
Interdisciplinární projekt kombinuje projekci středometrážního snímku Neviditelné krajiny s koncertem českých a islandských hudebníků a jejich projektu fyield. Společným jmenovatelem je klimatická budoucnost. Jak zní?
https://www.csfd.cz/film/1249450-neviditelne-krajiny/recenze/
https://program.lfs.cz/detail/?film=Future-Landscapes","Uherské Hradiště, Reduta - Velký sál"
Debata s tvůrci projektu Ověřovna!,31/07/2023,18:30,31/07/2023,19:30,False,"60 min.
Jak v době vzestupu umělé inteligence poznat realitu od falešné informace? Jaké konspirace deformují českou společnost? A jak v boji proti nim mohou pomáhat veřejnoprávní média? Debatovat přijdou autoři Ověřovny Jana Mács Magdoňová s Vítem Kubantem a šéfredaktor serveru iROZHLAS.cz Martin Samek.
https://program.lfs.cz/detail/?film=Ov%c4%9b%c5%99ovna!-Discussion-with-Authors-of-the-Project","Uherské Hradiště, Stan ČRo"
Služka,29/07/2023,14:00,29/07/2023,16:39,False,"Slúžka / Mariana Čengel Solčanská / Slovensko, Česká republika 2022 / 114 min. / DCP
Nedlouho před první světovou válkou odjíždí chudá mladičká Anka ze slovenské dědiny k německému diplomatovi do Prahy, kde ji čeká práce služebné. V honosném panském domě plní nevábné povinnosti a čelí ponížení. Mezi ní a milostpánovou dcerou Rezi ovšem vzplane pro obě mladé ženy dosud nepoznaná vášeň a souznění… Osmý film známé slovenské režisérky a scenáristky Mariany Čengel Solčanské vznikl na motivy stejnojmenné knihy Hany Lasicové, jež se rovněž podílela na scénáři.
https://www.csfd.cz/film/822327-sluzka/recenze/
https://www.imdb.com/title/tt12981832/reference
https://program.lfs.cz/detail/?film=The-Chambermaid","Uherské Hradiště, Klub kultury - Velký sál"
"Občan se zlobí, Jonák se směje. Byla sametová revoluce výhrou pro všechny?",29/07/2023,16:00,29/07/2023,17:00,False,"60 min.
Dnes už listopad 1989 nevnímáme jinak než pozitivně – a má to svoji logiku. Pád komunistického režimu přinesl svobodu slova, podnikání i možnost cestovat do zahraničí. Přechod na kapitalistický systém ale neprobíhal zdaleka tak hladce. Někdo si na nové poměry zvykal jenom pomalu, zatímco pro jiné se staly výtahem k moci – třeba i díky činnosti na hraně zákona. Jak se společnost vyrovnala se vzestupem kriminality, rasismu nebo bezdomovectví? Přinesla změna politického systému skutečně rovné šance pro všechny? Názory rozzuřených občanů i spokojeného Ivana Jonáka uvidíte v komentovaném pásmu videí z Archivu ČT.
https://program.lfs.cz/detail/?film=People-Are-Raging%2c-Jon%c3%a1k-Is-Laughing-Was-Velvet-Revolution-Good-For-All%3f","Uherské Hradiště, Stan ČT"
Petr Hruška: Spatřil jsem svou tvář,29/07/2023,19:30,29/07/2023,20:30,False,"60 min.
Dne 8. září 1522 po tříleté plavbě dorazila do Sevilly „poslední zbídačená loď velké Magalhăesovy flotily / přetížená hřebíčkem, / osmnácti muži / a zprávou, / že Země nemá okraje, a tedy spočinutí“. Přesně po pěti stech letech vyšla kniha, která je prvním obeplutím zeměkoule částečně inspirována.
https://program.lfs.cz/detail/?film=Petr-Hru%c5%a1ka--Spat%c5%99il-jsem-svou-tv%c3%a1%c5%99-(I-Spied-My-Face)","Uherské Hradiště, Stan literatury/Nové reality"
60 let Quentina Tarantina,01/08/2023,12:00,01/08/2023,13:30,False,"90 min.
Co přinesl čerstvý šedesátník Quentin Tarantino v devadesátkách do kinematografie? Jak se pohled na jeho osobnost mění v roce 2023? Co čekat od jeho připravovaného filmu a co od jeho nové knihy filmových esejů? Je Like a Virgin metafora na velké penisy? A mluví se v Cože anglicky? Všechno vyřešíme v panelové diskusi Cinepuru. Hoďte se všichni do klidu a počkejte na diskutující Antonína Tesaře, Jiřího Flígla a Ivu Hejlíčkovou, kteří už jsou na cestě.
https://program.lfs.cz/detail/?film=60-Years-of-Quentin-Tarantino","Uherské Hradiště, Respekt stan"
2019: Noví barbaři,01/08/2023,23:59,02/08/2023,1:40,False,"I nuovi barbari / Enzo G. Castellari / Itálie, USA 1983 / 91 min. / 15 let / HD file
Nukleární holokaust, globální genocida a explozivní šípy. Italský postapokalyptický akčňák, těžící z dobové oblíbenosti Šíleného Maxe a homofobie, se nebojí ohánět vzletnými myšlenkami i kreativní likvidací sotva přežívajících nebožáků.
https://www.csfd.cz/film/73765-2019-novi-barbari/recenze/
https://www.imdb.com/title/tt0084424/reference
https://program.lfs.cz/detail/?film=The-New-Barbarians--Warriors-of-the-Wasteland","Uherské Hradiště, Sportovní hala"
Trápení,02/08/2023,21:30,02/08/2023,23:01,False,"Karel Kachyňa / ČSSR 1961 / 81 min. / HD file
O Trápení hovořil Jan Procházka vždycky jako o prvním filmu, který se mu skutečně povedl a kterého si vážil. V pořadí druhé tvůrčí setkání s režisérem Karlem Kachyňou ukazuje, že spojením dvou tvůrců zcela odlišného temperamentu a naturelu vznikla ojedinělá dvojice potvrzující svými snímky, že autorské filmy lze výjimečně tvořit i ve dvou.
https://www.csfd.cz/film/4982-trapeni/recenze/
https://www.imdb.com/title/tt0056610/reference
https://program.lfs.cz/detail/?film=Trials-and-Tribulations","Uherské Hradiště, Letní kino Smetanovy sady"
"Filmy, které jinde neuvidíš",29/07/2023,15:30,29/07/2023,17:30,False,"120 min.
Film jako deník, v hlavní roli místo herců barvy, tvary a linie anebo kocour? Proč ne. Věděli jste, že některé filmy se obejdou bez příběhu, dokonce bez postav a hrdinů? Vhodné pro děti od 10 let, kapacita je omezená.
https://program.lfs.cz/detail/?film=The-Films-Nowhere-To-Be-Seen","Uherské Hradiště, Dětský/herní stan"
Bolest a sláva,02/08/2023,21:00,02/08/2023,23:03,False,"Dolor y gloria / Pedro Almodóvar / Španělsko, Francie 2019 / 113 min. / 15 let / DCP
Antonio Banderas v roli slavného stárnoucího režiséra, který prochází tvůrčí krizí a skrze vzpomínání hledá novou inspiraci pro svou tvorbu. Filmová terapie, autofikce, ohlédnutí za čtyřmi dekádami kariéry španělského tvůrce Pedra Almodóvara, v níž plně využívá a reflektuje témata ze své předcházející tvorby.
https://www.csfd.cz/film/648515-bolest-a-slava/recenze/
https://www.imdb.com/title/tt8291806/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Pain-and-Glory","Uherské Hradiště, Klub kultury - Velký sál"
Drvoštěp (hudba: Maud Nelissenová),02/08/2023,15:30,02/08/2023,16:26,False,"Drvoštěp / Karel Lamač / Československo 1922 / 56 min. / HD file

https://www.csfd.cz/film/5474-drvostep/recenze/
https://www.imdb.com/title/tt0165272/reference
https://program.lfs.cz/detail/?film=The-Lumberjack-(Music--Maud-Nelissen)","Uherské Hradiště, Kino Hvězda"
Loto,28/07/2023,23:30,29/07/2023,1:04,False,"Lotto / Tamta Kvalvashiová, Zaza Khalvashi / Gruzie, Litva 2023 / 84 min. / DCP
Na dvorku tvarovaném jako komorní jeviště hrají ženy loto. Hra, v níž úspěch závisí na náhodně tažených číslech, připomíná v této labutí písni gruzínského režiséra Khalvashiho sám život. Zdá se, že se v přímořském městě zastavil čas. Ze zvolna plynoucích lyrických miniatur ale nečekaně vyvstává drama, v němž jde o všechno – alespoň pro jednoho beznadějně zamilovaného teenagera.
https://www.csfd.cz/film/1301163-lotto/hraji/
https://www.imdb.com/title/tt26345620/
https://program.lfs.cz/detail/?film=Drawing-Lots","Uherské Hradiště, Slovácké divadlo"
Loto,30/07/2023,10:00,30/07/2023,11:34,False,"Lotto / Tamta Kvalvashiová, Zaza Khalvashi / Gruzie, Litva 2023 / 84 min. / DCP
Na dvorku tvarovaném jako komorní jeviště hrají ženy loto. Hra, v níž úspěch závisí na náhodně tažených číslech, připomíná v této labutí písni gruzínského režiséra Khalvashiho sám život. Zdá se, že se v přímořském městě zastavil čas. Ze zvolna plynoucích lyrických miniatur ale nečekaně vyvstává drama, v němž jde o všechno – alespoň pro jednoho beznadějně zamilovaného teenagera.
https://www.csfd.cz/film/1301163-lotto/hraji/
https://www.imdb.com/title/tt26345620/
https://program.lfs.cz/detail/?film=Drawing-Lots","Uherské Hradiště, Sportovní hala"
Petr Šesták: Vyhoření,02/08/2023,18:00,02/08/2023,19:00,False,"60 min.
Exkluzivní předpremiéra! Po výrazném románu Kontinuita parku přichází Petr Šesták s dalším textem, který vzdoruje čtenářskému očekávání. Kříženec pamfletu a románu o životě člověka ve světě aut se nebojí mít jasný názor na věc.
https://program.lfs.cz/detail/?film=Petr-%c5%a0est%c3%a1k--Vyho%c5%99en%c3%ad","Uherské Hradiště, Stan literatury/Nové reality"
Reflexe českého filmového plakátu,31/07/2023,10:00,31/07/2023,11:30,False,"90 min.
Tam, kde končí fantazie filmového plakátu, kde zadavatelé latentně požadují šablonovitost a kde se po kolena brodíme opaskem log a recipročních značek, tak tam svérazný designér, bez naděje na obrození, vlastním protojazykem demonstruje zánik filmového plakátu a předkládá katalog šablon. Podobně jako v případě parte si stačí vybrat mustr, nahradit černá kolečka herci a herečkami a plakát je na světě. A nejenom o tomto katalogu, šablonách a filmových plakátech si budeme povídat.
https://program.lfs.cz/detail/?film=Czech-Film-Posters","Uherské Hradiště, Klub kultury - Malý sál"
Rio Bravo,28/07/2023,13:00,28/07/2023,15:31,False,"Howard Hawks / USA 1959 / 141 min. / DCP
Šerif John T. Chance prosazuje zákon podle hesla „padni komu padni“. Proto neváhá ani vteřinu a za zastřelení neozbrojeného muže zatkne nezdárného bratra nejmocnějšího rančera v kraji. Je odhodlaný bránit zákon za každou cenu a ještě si najde čas na neobratné dvoření svůdné profesionální hráčce Feathers.
https://www.csfd.cz/film/4201-rio-bravo/prehled/
https://www.imdb.com/title/tt0053221/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Rio-Bravo","Uherské Hradiště, Slovácké divadlo"
Rio Bravo,02/08/2023,17:00,02/08/2023,19:31,False,"Howard Hawks / USA 1959 / 141 min. / DCP
Šerif John T. Chance prosazuje zákon podle hesla „padni komu padni“. Proto neváhá ani vteřinu a za zastřelení neozbrojeného muže zatkne nezdárného bratra nejmocnějšího rančera v kraji. Je odhodlaný bránit zákon za každou cenu a ještě si najde čas na neobratné dvoření svůdné profesionální hráčce Feathers.
https://www.csfd.cz/film/4201-rio-bravo/prehled/
https://www.imdb.com/title/tt0053221/?ref_=fn_al_tt_1
https://program.lfs.cz/detail/?film=Rio-Bravo","Uherské Hradiště, Sportovní hala"
Podcast Respektu živě,29/07/2023,14:00,29/07/2023,15:30,False,"90 min.
Živé natáčení podcastu týdeníku Respekt se Štěpánem Sedláčkem o aktuálním čísle.
https://program.lfs.cz/detail/?film=Respekt-Podcast-Live","Uherské Hradiště, Respekt stan"
Divoké devadesátky,02/08/2023,12:00,02/08/2023,13:30,False,"90 min.
Všechno bylo možné. Devadesátá léta jsou opředená aurou divoké dekády plné příležitostí. Hledali jsme také vkus a místo v Evropě. Nedávno 90. léta oživil seriál Devadesátky a zájem historiků o ně roste. Jak divoké vlastně byly? Hodí se k nim tohle slovo vůbec? A co z nich cítíme v české společnosti dodnes? Hosté: historička Lenka Krátká, novináři Jindřich Šídlo a Jaroslav Spurný a režisér Peter Bebjak? Moderuje Jindřiška Bláhová.
https://program.lfs.cz/detail/?film=Wild-Nineties","Uherské Hradiště, Respekt stan"
"Kdo, když ne... Jan Procházka",29/07/2023,10:00,29/07/2023,11:30,False,"90 min.
Diskusní panel s renomovanými filmovými historiky, teoretiky a publicisty si klade za cíl nahlédnout osobnost a dílo Jana Procházky ze současné perspektivy a nabídnout celistvou reflexi vývoje jeho tvorby a autorské osobnosti. Vzhledem k tomu, že jedna z klíčových osobností obrodného procesu šedesátých let stále postrádá monografii, jež by se pokusila její tvůrčí odkaz jakkoliv hodnotit, a za poslední roky se jí věnovaly slovy dva dokumentární filmy (a to ještě poněkud problematicky), jde o další z jedinečných událostí, kterou letošní LFŠ svým divákům nabízí. Moderuje Aleš Říman.
https://program.lfs.cz/detail/?film=Who%2c-If-Not-Jan-Proch%c3%a1zka","Uherské Hradiště, Respekt stan"
Paradox jménem Hawks,31/07/2023,17:30,31/07/2023,19:00,False,"90 min.
Howard Hawks byl pravděpodobně nejlepší americký režisér žánrových filmů a přitom muž mnoha paradoxů. Tvůrce, který nevěřil na zkoumání osobních traumat, přesto jeho filmy nesou zcela zjevný autorský názor. Tvůrce, který nevěřil na okázalost a sentiment, jehož režijní styl je v podstatě neviditelný, přesto ale inspiroval celou řadu svých mladších kolegů a stal se miláčkem tvůrců francouzské nové vlny. Muž, který sice v podstatě celý svůj profesní život strávil v rigidním, omezujícím prostředí studiového systému, přesto si ale dokázal uchovat výjimečnou nezávislost. Tak jaký vlastně byl Howard Hawks?
https://program.lfs.cz/detail/?film=A-Paradox-Called-Hawks","Uherské Hradiště, Klub kultury - Malý sál"
Marcela Poláčková: Děti to chtěj vědět taky,28/07/2023,18:00,28/07/2023,19:00,False,"60 min.
Kniha Děti to chtěj vědět taky je pomůckou pro všechny rodiče, prarodiče, tetičky, strýčky a další, kteří se chtějí aktivně podílet na sexuální výchově dětí a poskytnout jim kvalitní a ověřené informace bez mýtů a stereotypů. Ukazuje, že rodiče mohou být těmi, za kterými si dítě přijde pro radu.
https://program.lfs.cz/detail/?film=Marcela-Pol%c3%a1%c4%8dkov%c3%a1--D%c4%9bti-to-cht%c4%9bj-v%c4%9bd%c4%9bt-taky-(Kids-Want-To-Know-Too)","Uherské Hradiště, Stan literatury/Nové reality"
Sudá a lichá,29/07/2023,23:59,30/07/2023,1:59,False,"Pari e dispari / Sergio Corbucci / Itálie 1978 / 110 min. / HD file
Italští filmoví producenti a režiséři už od padesátých let neúnavně zásobovali světový filmový trh v duchu shakespearovského „cokoli chcete"", a tak se postupně narodily fenomény sandálů a meče, westernu po italsku, gialla, italského hororu či poliziotteschi. Teprve na konci šedesátek se ale vzepjali ke svému absolutnímu vrcholu, aby stvořili Buda Spencera a Terence Hilla.
https://www.csfd.cz/film/33453-suda-a-licha/recenze/
https://www.imdb.com/title/tt0078058/reference
https://program.lfs.cz/detail/?film=Odds-and-Evens","Uherské Hradiště, Sportovní hala"
Hraniční hlídka,29/07/2023,10:30,29/07/2023,12:51,False,"Karaula / Rajko Grlić / Chorvatsko, Bosna a Hercegovina, Slovinsko, Srbsko, Černá hora, Makedonie 2006 / 96 min. / 15 let / DCP
Jugoslávsko-albánská hranice, 1987. Velitel posádky umístěné v horách nad jezerem Ochrid udržuje své vojáky v bojové pohotovosti, protože údajně hrozí útok albánské armády. Pravý důvod, proč sebe i své vojáky uzavřel na odlehlém stanovišti, zná jen on a mladý doktor, který v jednotce vykonává základní vojenskou službu…
https://www.csfd.cz/film/225187-hranicni-hlidka/recenze/
https://www.imdb.com/title/tt0466561/reference
https://program.lfs.cz/detail/?film=The-Border-Post","Uherské Hradiště, Klub kultury - Velký sál"
Ať žije republika,30/07/2023,18:00,30/07/2023,20:22,False,"Karel Kachyňa / ČSSR 1965 / 132 min. / HD file
Dvoudílný širokoúhlý snímek byl natočen k příležitosti 20. výročí osvobození Československa. Místo schematické oslavy hrdinství Rudé armády však válečné drama Karla Kachyni a Jana Procházky nabízí nelichotivý obraz moravské vesnice plné chamtivosti a sobectví, kde lze jen stěží nalézt kladnou postavu.
https://www.csfd.cz/film/4939-at-zije-republika/recenze/
https://www.imdb.com/title/tt0058924/reference
https://program.lfs.cz/detail/?film=Long-Live-the-Republic!","Uherské Hradiště, Reduta - Velký sál"
Bratři,29/07/2023,12:00,29/07/2023,13:00,False,"60 min.
Jen málokteré téma moderní české historie vzbuzuje tolik emocí jako osud skupiny bratří Mašínů. Představení celovečerního filmu podle scénáře Marka Epsteina o jednom z největších příběhů studené války.
https://program.lfs.cz/detail/?film=Brothers","Uherské Hradiště, Stan ČT"
Černá dynastie,28/07/2023,14:30,28/07/2023,16:10,False,"Štěpán Skalský / ČSSR 1962 / 90 min. / HD file
Na podzim 1962 měly premiéru hned dva filmy podle scénářů Jana Procházky, jež ukázaly, že neživotná budovatelská schémata lze jako zázrakem přivést k životu – stačí jen zapomenout na to, že píšete o lidu, a vrátíte se ke konkrétním lidem a jejich (krom)obyčejným osudům. Tím v pořadí druhým (po Zelených obzorech) a ještě přetíženějším filmem je Černá dynastie Štěpána Skalského.
https://www.csfd.cz/film/198969-cerna-dynastie/recenze/
https://www.imdb.com/title/tt0405822/reference
https://program.lfs.cz/detail/?film=The-Black-Dynasty","Uherské Hradiště, Reduta - Velký sál"
Barocco sempre giovane,30/07/2023,19:00,30/07/2023,20:10,False,"70 min.

https://program.lfs.cz/detail/?film=Barocco-sempre-giovane","Uherské Hradiště, Kostel sv. Františka Xaverského"
Psychologie filmu: Co dělají snímky s našimi emocemi,01/08/2023,12:30,01/08/2023,14:00,False,"90 min.
Jak je možné, že naplno prožíváme příběhy na stříbrném plátně, i když dobře víme, že se nejedná o skutečnost? Ba co víc, proč si koušeme nehty napětím u filmů, které jsme už viděli? A čím to je, že nás pixarovky téměř stoprocentně rozpláčou? Přednáška se zaměří především na emoční projevy, které v nás různé filmařské techniky dovedou vyvolat. Během těchto vybraných kapitolek z psychologie filmu budeme hledat odpovědi na to, co se v našem mozku (a někdy i zbytku těla) odehrává při sledování pohyblivých obrázků.
https://program.lfs.cz/detail/?film=Psychology-of-Film--How-Do-Films-Affect-Our-Emotions","Uherské Hradiště, Klub kultury - Malý sál"
Melancholie,30/07/2023,16:30,31/07/2023,0:45,False,"Melancholia / Lav Diaz / Filipíny 2008 / 450 min. / 18 let / DCP
Prostřední část Diazovy „trilogie traumatu“ oceněná na MFF v Benátkách patří k režisérovým mezinárodně nejznámějším filmům. Příběh tří postav, které ztratily své blízké za hrůzovlády diktátora Marcose a nyní se snaží svá traumata překonat, je radikálním experimentem s potenciálem filmového média.
https://www.csfd.cz/film/266864-melancholia/recenze/
https://www.imdb.com/title/tt1269566/reference
https://program.lfs.cz/detail/?film=Melancholia","Uherské Hradiště, Slovácké divadlo"
"Workshop: Mami, tati! Dneska film vybírám já!",29/07/2023,15:30,29/07/2023,17:30,False,"120 min.
Rodiče svým dětem vybírají filmy každý den. Tentokrát se role obrátí! Během workshopu si vyzkoušíte práci filmového dramaturga a společně s ostatními vyberete film pro dospělé. A nebude chybět ani filmový plakát, který si sami navrhnete a vytvoříte. Zjistěte, jak těžké je filmy vybírat a jakým způsobem se dá o nich komunikovat. Věk: 12+
https://program.lfs.cz/detail/?film=Workshop--Mum%2c-Dad!-It%e2%80%99s-My-Turn-To-Pick-The-Movie!","Uherské Hradiště, Hub 123"
Divadlo Koráb: Sindibádova dobrodružství,02/08/2023,14:00,02/08/2023,14:50,False,"50 min.
Pohádka, u které se nezastavíte ani na konci, protože vás děj vtáhne do stavu trvalého snění. Jak děti, tak dospělé! Hrají dva herci a nespočet všelikterých loutek a jiných hýbacích zařízení, které slouží k uvádění diváků do údivu. Vhodné pro děti od 3 let.
Vstupné 100 Kč / dítě.
https://program.lfs.cz/detail/?film=Kor%c3%a1b-Theatre--The-Adventures-of-Sinbad","Uherské Hradiště, Dětský/herní stan"
Válečné zpravodajství ČT,30/07/2023,12:00,30/07/2023,13:00,False,"60 min.
Rozhovor se členy zahraniční redakce Zpravodajství ČT a zároveň spoluautory knihy Putinova válka – Ukrajinská kronika zpravodajů ČT, která je autentickým obrazem všech důležitých fází ruské agrese na Ukrajině.
https://program.lfs.cz/detail/?film=War-Journalism-in-Czech-TV","Uherské Hradiště, Stan ČT"
Šarlatán,31/07/2023,14:00,31/07/2023,16:43,False,"Agnieszka Hollandová / Česká republika, Polsko, Slovensko, Irsko 2020 / 118 min. / DCP
Životopisné drama Šarlatán sleduje postavu léčitele Jana Mikoláška. Producenti se rozhodli pro režii oslovit renomovanou tvůrkyni Agnieszku Hollandovou, která s Českem pravidelně utužuje vazby – její minisérie Hořící keř (2013) vyhrála 11 Českých lvů.
https://www.csfd.cz/film/76913-sarlatan/recenze/
https://www.imdb.com/title/tt6028620/reference
https://program.lfs.cz/detail/?film=Charlatan","Uherské Hradiště, Klub kultury - Velký sál"
Oběť,30/07/2023,8:30,30/07/2023,10:12,False,"Obeť / Michal Blaško / Slovensko, Česká republika, Německo 2022 / 92 min. / 15 let / DCP
Ukrajince Irině tři romští mladíci surově zbili náctiletého syna. Nebohé ženě se rozhodnou pomoci vyšetřovatel, aktivistický student a starostka. Avšak zpočátku načrtnuté hranice mezi pravdou a lží se čím dál intenzivněji rozostřují… Pět let připravované a kritikou vřele přijaté sociální drama slovenského režiséra Michala Blaška otevírá bolavé aktuální společenské rány napjatého multietnického soužití, plíživé xenofobie a oportunismu a nadto vyniká mimořádnou vypravěčskou a stylistickou bravurou.
https://www.csfd.cz/film/1059883-obet/recenze/
https://www.imdb.com/title/tt10687052/reference
https://program.lfs.cz/detail/?film=Victim","Uherské Hradiště, Kino Hvězda"
Oběť,01/08/2023,14:30,01/08/2023,16:47,False,"Obeť / Michal Blaško / Slovensko, Česká republika, Německo 2022 / 92 min. / 15 let / DCP
Ukrajince Irině tři romští mladíci surově zbili náctiletého syna. Nebohé ženě se rozhodnou pomoci vyšetřovatel, aktivistický student a starostka. Avšak zpočátku načrtnuté hranice mezi pravdou a lží se čím dál intenzivněji rozostřují… Pět let připravované a kritikou vřele přijaté sociální drama slovenského režiséra Michala Blaška otevírá bolavé aktuální společenské rány napjatého multietnického soužití, plíživé xenofobie a oportunismu a nadto vyniká mimořádnou vypravěčskou a stylistickou bravurou.
https://www.csfd.cz/film/1059883-obet/recenze/
https://www.imdb.com/title/tt10687052/reference
https://program.lfs.cz/detail/?film=Victim","Uherské Hradiště, Klub kultury - Velký sál"
Cimbálová muzika Josefa Marečka,29/07/2023,19:00,30/07/2023,0:00,False,"300 min.
Cimbálová muzika Josefa Marečka vás potěší oblíbenými moravskými i českými lidovými písněmi. S muzikanty také nahlédnete do hudební pokladnice našich sousedů ze Slovenska, Polska i Maďarska.
https://program.lfs.cz/detail/?film=Josef-Mare%c4%8dek%e2%80%99s-Dulcimer-Band","Uherské Hradiště, Vinný stan Smetanovy sady"
Piargy,02/08/2023,13:30,02/08/2023,15:57,False,"Ivo Trajkov / Česká republika, Slovensko, Severní Makedonie 2022 / 102 min. / DCP
Ve vsi Piargy se probouzejí lidské hříchy a neřesti, které neujdou spravedlivému božímu trestu. Chudá a svéhlavá děvečka Juliša se provdá za syna nejbohatšího místního statkáře. Neodolá však svodům obhroublého tchána, s nímž si začne zakázaný a vášnivý milostný poměr… Do černobílého hávu oděný snímek na motivy stejnojmenné povídky slovenského prozaika Františka Švantnera předestírá efektní a obrazově čarokrásné oživení žánru balady a venkovského dramatu.
https://www.imdb.com/title/tt11790238/reference
https://program.lfs.cz/detail/?film=The-Ballad-of-Piargy","Uherské Hradiště, Sportovní hala"
Zlatá éra televizní sci-fi: Americké seriály v šedesátých letech,30/07/2023,10:00,30/07/2023,11:00,False,"60 min.
Od poloviny šedesátých let se science-fiction jako žánr plně etablovalo v hlavních vysílacích časech amerických televizních sítí a posléze i v televizní nabídce v západní Evropě. Byla to léta, kdy se produkce televizních seriálů v USA podstatně zkvalitnila. Přednáška s ukázkami se bude věnovat seriálům Irwina Allena nebo prvnímu steampunkovému seriálu Wild Wild West. Stranou nezůstanou ani antologie, jako byly slavné Twilight Zone nebo The Outer Limits. A jako bonus přijde na řadu i kultovní seriál Batman s Adamem Westem.
https://program.lfs.cz/detail/?film=Golden-Age-of-Science-Fiction-Television--The-1960s-American-TV-Shows","Uherské Hradiště, Stan ČT"
Virtuální realita: O těle a duši,29/07/2023,10:00,29/07/2023,11:00,False,"60 min.

https://program.lfs.cz/detail/?film=Virtual-Reality--On-Body-and-Soul","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: O těle a duši,29/07/2023,11:00,29/07/2023,12:00,False,"60 min.

https://program.lfs.cz/detail/?film=Virtual-Reality--On-Body-and-Soul","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: O těle a duši,29/07/2023,13:00,29/07/2023,14:00,False,"60 min.

https://program.lfs.cz/detail/?film=Virtual-Reality--On-Body-and-Soul","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: O těle a duši,29/07/2023,14:00,29/07/2023,15:00,False,"60 min.

https://program.lfs.cz/detail/?film=Virtual-Reality--On-Body-and-Soul","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: O těle a duši,29/07/2023,16:00,29/07/2023,17:00,False,"60 min.

https://program.lfs.cz/detail/?film=Virtual-Reality--On-Body-and-Soul","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: O těle a duši,29/07/2023,17:00,29/07/2023,18:00,False,"60 min.

https://program.lfs.cz/detail/?film=Virtual-Reality--On-Body-and-Soul","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: O těle a duši,29/07/2023,18:00,29/07/2023,19:00,False,"60 min.

https://program.lfs.cz/detail/?film=Virtual-Reality--On-Body-and-Soul","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: O těle a duši,30/07/2023,10:00,30/07/2023,11:00,False,"60 min.

https://program.lfs.cz/detail/?film=Virtual-Reality--On-Body-and-Soul","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: O těle a duši,30/07/2023,11:00,30/07/2023,12:00,False,"60 min.

https://program.lfs.cz/detail/?film=Virtual-Reality--On-Body-and-Soul","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: O těle a duši,30/07/2023,13:00,30/07/2023,14:00,False,"60 min.

https://program.lfs.cz/detail/?film=Virtual-Reality--On-Body-and-Soul","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: O těle a duši,30/07/2023,14:00,30/07/2023,15:00,False,"60 min.

https://program.lfs.cz/detail/?film=Virtual-Reality--On-Body-and-Soul","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: O těle a duši,30/07/2023,16:00,30/07/2023,17:00,False,"60 min.

https://program.lfs.cz/detail/?film=Virtual-Reality--On-Body-and-Soul","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: O těle a duši,30/07/2023,17:00,30/07/2023,18:00,False,"60 min.

https://program.lfs.cz/detail/?film=Virtual-Reality--On-Body-and-Soul","Uherské Hradiště, Reduta - Komorní sál"
Virtuální realita: O těle a duši,30/07/2023,18:00,30/07/2023,19:00,False,"60 min.

https://program.lfs.cz/detail/?film=Virtual-Reality--On-Body-and-Soul","Uherské Hradiště, Reduta - Komorní sál"
